age_months,segment_id,segment_name,Dice,Accuracy,False Discovery Rate,False Negative Rate,False Omission Rate,False Positive Rate,Jaccard,Negative Predictive Value,Precision,Recall,Total Positives Reference,Total Positives Test,True Negative Rate
5,53,Right-Hippocampus,0.8657221399873123,0.9999120624309655,0.08370635631154877,0.17955911823647297,6.206019340061877e-05,2.5905526286007508e-05,0.7632363907531693,0.9999379398065994,0.9162936436884512,0.820440881763527,2495,2234,0.999974094473714
5,54,Right-Amygdala,0.8049901510177282,0.9999588701448768,0.19764397905759157,0.1923583662714098,2.0220856067946507e-05,2.0913336656436243e-05,0.6736263736263737,0.9999797791439321,0.8023560209424084,0.8076416337285902,759,764,0.9999790866633436
5,58,Right-Accumbens-area,0.2553191489361702,0.9999563774263844,0.48571428571428577,0.8301886792452831,3.656040284024475e-05,7.063013436114929e-06,0.14634146341463414,0.9999634395971597,0.5142857142857142,0.16981132075471697,318,105,0.9999929369865639
5,60,Right-VentralDC,0.7334352701325179,0.9998551453587243,0.034875922199865905,0.40854911631730373,0.00013768188310032451,7.203613886841431e-06,0.5790744466800805,0.9998623181168996,0.9651240778001341,0.5914508836826963,2433,1491,0.9999927963861132
6,2,Left-Cerebral-White-Matter,0.9103111386544666,0.9965928692740872,0.07157835249327049,0.10710633398410963,0.0021134402494867037,0.001359374309350736,0.8353862932309195,0.9978865597505133,0.9284216475067295,0.8928936660158904,139833,134482,0.9986406256906493
6,3,Left-Cerebral-Cortex,0.8889498931639049,0.9945660121711135,0.14777573988257386,0.07101662733128666,0.001706186353749304,0.0038617561354815644,0.8000988323518025,0.9982938136462507,0.8522242601174261,0.9289833726687133,169059,184286,0.9961382438645184
6,4,Left-Lateral-Ventricle,0.9442874901118771,0.9999317272101828,0.06803479812625479,0.04306000916170405,2.6051233075532363e-05,4.226328334999696e-05,0.8944551487904089,0.9999739487669245,0.9319652018737452,0.956939990838296,4366,4483,0.99995773671665
6,8,Left-Cerebellum-Cortex,0.9637521430320842,0.9996310776631373,0.03588054338061142,0.03661489078099067,0.0001873530040996345,0.00018345633119909444,0.9300401796265658,0.9998126469959003,0.9641194566193886,0.9633851092190093,36761,36733,0.9998165436688009
6,10,Left-Thalamus-Proper*,0.9655684179281686,0.9999357432566426,0.027503736920777233,0.041261420571765406,3.881157838095283e-05,2.5505090899269334e-05,0.933428981348637,0.9999611884216191,0.9724962630792228,0.9587385794282346,6786,6690,0.9999744949091007
6,11,Left-Caudate,0.9590808939250866,0.9999639940662222,0.045725023488881966,0.036064536539069936,1.5794201006700205e-05,2.0227571260300614e-05,0.9213788932567282,0.9999842057989933,0.954274976511118,0.9639354634609301,3161,3193,0.9999797724287397
6,12,Left-Putamen,0.9323936309057688,0.9999282651011656,0.07100130039011698,0.06418653392716789,3.394674407078547e-05,3.782622521286694e-05,0.8733496332518338,0.9999660532559292,0.928998699609883,0.9358134660728321,3817,3845,0.9999621737747871
6,13,Left-Pallidum,0.9007148530579825,0.999965378909829,0.10919088766692853,0.08915662650602407,1.5374474411126464e-05,1.9252645542033875e-05,0.819364161849711,0.9999846255255889,0.8908091123330715,0.9108433734939759,1245,1273,0.999980747354458
6,14,3rd-Ventricle,0.9378306878306878,0.9999869824700957,0.05968169761273212,0.06464379947229548,6.786442294881167e-06,6.232450458276695e-06,0.8829389788293898,0.9999932135577051,0.9403183023872679,0.9353562005277045,758,754,0.9999937675495417
6,15,4th-Ventricle,0.8920425747592499,0.9999705028311743,0.16030534351145043,0.048648648648648596,6.232700792688737e-06,2.326835322519205e-05,0.8051235132662397,0.9999937672992073,0.8396946564885496,0.9513513513513514,925,1048,0.9999767316467748
6,16,Brain-Stem,0.8895005898545025,0.999688687157182,0.15809062994323997,0.05720537668021253,7.614123436174853e-05,0.00023559804671335893,0.8009915014164306,0.9999238587656383,0.84190937005676,0.9427946233197875,9597,10747,0.9997644019532866
